Magnet,Start,Duration,Type,RunID
1.5T,92.94358975846643,2.0,handover,12
1.5T,94.94358975846643,5.010611529805119,setup,12
3T,102.54428847242326,2.0,handover,12
3T,104.54428847242326,2.8567095752416805,setup,12
1.5T,99.95420128827155,23.540935879407783,scan,12
1.5T,123.49513716767933,1.6947915424305324,exit,12
1.5T,125.18992871010985,0.7348644540988992,flip,12
1.5T,125.92479316420875,2.0,handover,12
1.5T,127.92479316420875,4.549922185167114,setup,12
1.5T,132.47471534937586,22.428079200344172,scan,12
1.5T,154.90279454972003,3.3567016673245993,exit,12
3T,107.40099804766493,51.25418680372957,scan,12
3T,158.6551848513945,2.783006317387721,exit,12
1.5T,173.0,1.3844767370801376,flip,12
3T,174.38447673708015,1.7339311166052858,flip,12
1.5T,174.38447673708015,2.0,handover,12
3T,176.11840785368543,2.0,handover,12
3T,178.11840785368543,2.9106396146883817,setup,12
1.5T,176.38447673708015,5.14298634951478,setup,12
3T,181.0290474683738,19.70863974483711,scan,12
3T,200.7376872132109,2.7664133358921066,exit,12
3T,203.504100549103,1.5601040870413017,flip,12
3T,205.06420463614427,2.0,handover,12
3T,207.06420463614427,3.6225562968112675,setup,12
3T,210.6867609329555,23.40557645758558,scan,12
1.5T,181.5274630865949,53.12923855663624,scan,12
3T,234.0923373905411,1.1456532679904834,exit,12
3T,235.2379906585316,1.7059064988700139,flip,12
1.5T,234.65670164323114,3.2414959010163584,exit,12
1.5T,237.89819754424752,0.9792809998456553,flip,12
3T,236.94389715740164,2.0,handover,12
1.5T,238.87747854409315,2.0,handover,12
3T,238.94389715740164,2.3235132931704756,setup,12
1.5T,240.87747854409315,4.475756020725303,setup,12
1.5T,245.35323456481848,20.610072390163662,scan,12
1.5T,265.96330695498216,3.077994862378741,exit,12
1.5T,269.0413018173609,1.7119043238640457,flip,12
1.5T,270.7532061412249,2.0,handover,12
1.5T,272.7532061412249,4.700447944885353,setup,12
1.5T,277.45365408611025,21.26192478788015,scan,12
1.5T,298.7155788739904,2.9799854584259196,exit,12
1.5T,301.6955643324163,1.6708392822618272,flip,12
1.5T,303.3664036146782,2.0,handover,12
1.5T,305.3664036146782,5.30762305854452,setup,12
3T,241.26741045057213,71.38268629921214,scan,12
3T,312.65009674978427,2.5402561213008035,exit,12
3T,315.19035287108505,1.5327034461056455,flip,12
3T,316.7230563171907,2.0,handover,12
3T,318.7230563171907,5.1220362085612186,setup,12
1.5T,310.67402667322267,23.56236173066257,scan,12
1.5T,334.23638840388526,3.0979243355910153,exit,12
1.5T,353.0,1.7268410554606208,flip,12
1.5T,354.7268410554606,2.0,handover,12
1.5T,356.7268410554606,3.980009374131225,setup,12
1.5T,360.7068504295919,17.24621557135245,scan,12
1.5T,377.9530660009443,1.4175455575791673,exit,12
1.5T,379.3706115585235,1.7007797151887967,flip,12
1.5T,381.07139127371227,2.0,handover,12
1.5T,383.07139127371227,5.115636924188051,setup,12
3T,323.8450925257519,69.02566590067012,scan,12
3T,392.870758426422,0.7712639857924044,exit,12
3T,393.64202241221443,1.3860660269813807,flip,12
3T,395.0280884391958,2.0,handover,12
3T,397.0280884391958,4.6140119246289295,setup,12
1.5T,388.1870281979003,23.143542839260807,scan,12
1.5T,411.3305710371611,2.866633144236025,exit,12
1.5T,414.1972041813971,1.179305867031922,flip,12
1.5T,415.37651004842905,2.0,handover,12
1.5T,417.37651004842905,4.801871747269194,setup,12
3T,401.64210036382474,27.769984771309666,scan,12
3T,429.4120851351344,2.9261853380445317,exit,12
3T,432.33827047317897,1.602884413720563,flip,12
3T,433.94115488689954,2.0,handover,12
3T,435.94115488689954,4.684952033812904,setup,12
1.5T,422.1783817956983,23.35540778640332,scan,12
1.5T,445.5337895821016,1.1252228088609808,exit,12
1.5T,446.6590123909626,0.9817806916339281,flip,12
1.5T,447.6407930825965,2.0,handover,12
1.5T,449.6407930825965,2.7852503597923435,setup,12
3T,440.6261069207125,22.451628457868374,scan,12
3T,463.0777353785809,3.3156657130546687,exit,12
3T,466.3934010916355,0.7192500646507425,flip,12
3T,467.11265115628623,2.0,handover,12
3T,469.11265115628623,1.9122671064275636,setup,12
1.5T,452.42604344238885,21.631276008929188,scan,12
1.5T,474.057319451318,3.125768016837769,exit,12
1.5T,477.1830874681558,0.9325820365203166,flip,12
1.5T,478.11566950467613,2.0,handover,12
1.5T,480.11566950467613,2.8047505900575898,setup,12
3T,471.02491826271375,24.866688614436217,scan,12
3T,495.89160687715,2.9723222357915513,exit,12
3T,498.8639291129416,1.2769550023142386,flip,12
3T,500.14088411525586,2.0,handover,12
3T,502.14088411525586,2.93555516512657,setup,12
1.5T,482.9204200947337,22.73979524146526,scan,12
1.5T,505.6602153361989,2.521078743105189,exit,12
1.5T,508.18129407930405,1.0667127563621723,flip,12
1.5T,509.2480068356663,2.0,handover,12
1.5T,511.2480068356663,3.528883818547647,setup,12
3T,505.0764392803824,20.316895252973968,scan,12
3T,525.3933345333563,1.5591746686241832,exit,12
3T,526.9525092019805,1.124253310837271,flip,12
3T,528.0767625128178,2.0,handover,12
3T,530.0767625128178,4.417379027140497,setup,12
1.5T,514.776890654214,24.50515011690718,scan,12
1.5T,539.2820407711212,3.032278117976048,exit,12
1.5T,542.3143188890972,0.7721591411095845,flip,12
1.5T,543.0864780302068,2.0,handover,12
1.5T,545.0864780302068,4.467991049978437,setup,12
3T,534.4941415399583,23.617925653460862,scan,12
3T,558.1120671934191,2.6831923526629478,exit,12
3T,560.795259546082,1.2048225789663694,flip,12
3T,562.0000821250484,2.0,handover,12
3T,564.0000821250484,4.954630425782311,setup,12
1.5T,549.5544690801852,23.901898295711742,scan,12
1.5T,573.4563673758969,1.8130596540641046,exit,12
1.5T,575.269427029961,1.7060223760375206,flip,12
1.5T,576.9754494059985,2.0,handover,12
1.5T,578.9754494059985,4.401277503484443,setup,12
3T,568.9547125508307,20.085485299696728,scan,12
3T,589.0401978505274,0.9881492140173187,exit,12
3T,590.0283470645447,1.5095968461431264,flip,12
3T,591.5379439106879,2.0,handover,12
3T,593.5379439106879,4.533758260204695,setup,12
1.5T,583.3767269094831,19.389453091947473,scan,12
1.5T,602.7661800014305,2.1676415560408278,exit,12
1.5T,604.9338215574713,1.448574889269067,flip,12
1.5T,606.3823964467404,2.0,handover,12
1.5T,608.3823964467404,4.242814020821806,setup,12
3T,598.0717021708925,25.909318590433287,scan,12
3T,623.9810207613258,3.307349516560054,exit,12
3T,627.2883702778859,1.2797484814329962,flip,12
3T,628.5681187593188,2.0,handover,12
3T,630.5681187593188,4.696563638483772,setup,12
1.5T,612.6252104675622,47.081107078181034,scan,12
1.5T,659.7063175457432,1.3056332985752124,exit,12
1.5T,661.0119508443184,1.2653964064729148,flip,12
1.5T,662.2773472507913,2.0,handover,12
1.5T,664.2773472507913,4.6499204206419495,setup,12
1.5T,668.9272676714332,25.848580558169292,scan,12
1.5T,694.7758482296025,3.1040422323657015,exit,12
1.5T,697.8798904619682,1.0648760784743072,flip,12
1.5T,698.9447665404425,2.0,handover,12
1.5T,700.9447665404425,2.004292229827588,setup,12
3T,635.2646823978026,73.65232771684417,scan,12
3T,708.9170101146468,3.298004506077715,exit,12
3T,712.2150146207246,1.1103503921825864,flip,12
3T,713.3253650129071,2.0,handover,12
3T,715.3253650129071,3.964719565232942,setup,12
1.5T,702.9490587702701,23.949186769210463,scan,12
1.5T,726.8982455394805,3.281797939193457,exit,12
1.5T,730.180043478674,1.4687646140906283,flip,12
1.5T,731.6488080927646,2.0,handover,12
1.5T,733.6488080927646,3.8832092931296147,setup,12
3T,719.2900845781401,75.20281063741413,scan,12
3T,794.4928952155542,3.1921934439909556,exit,12
3T,797.6850886595452,1.56771134213395,flip,12
3T,799.2528000016791,2.0,handover,12
3T,801.2528000016791,3.071436557921108,setup,12
1.5T,737.5320173858943,75.35257809605939,scan,12
1.5T,812.8845954819536,1.360163600271218,exit,12
1.5T,814.2447590822248,1.5231851817931534,flip,12
1.5T,815.767944264018,2.0,handover,12
1.5T,817.767944264018,4.1584209819370646,setup,12
3T,804.3242365596002,48.75302253256786,scan,12
3T,853.0772590921681,2.891551340278396,exit,12
3T,855.9688104324465,1.3325289880210753,flip,12
3T,857.3013394204676,2.0,handover,12
3T,859.3013394204676,5.29401619085252,setup,12
1.5T,821.926365245955,50.88891517236469,scan,12
1.5T,872.8152804183197,3.3326266355540133,exit,12
1.5T,876.1479070538737,1.1483456228723612,flip,12
1.5T,877.2962526767461,2.0,handover,12
3T,864.5953556113201,17.11241429986123,scan,12
1.5T,879.2962526767461,4.578946379971436,setup,12
3T,881.7077699111813,2.838551849372949,exit,12
3T,884.5463217605543,1.5927136136166091,flip,12
3T,886.1390353741709,2.0,handover,12
3T,888.1390353741709,4.867536386056913,setup,12
1.5T,883.8751990567175,68.80022975468992,scan,12
1.5T,952.6754288114074,1.3553147550653373,exit,12
1.5T,954.0307435664728,1.4419362637579616,flip,12
1.5T,955.4726798302307,2.0,handover,12
3T,0.0,3.002553166828519,flip,13
3T,9.337006040903205,2.0,handover,13
3T,11.337006040903205,5.188054104287172,setup,13
1.5T,14.860835628207568,3.0110108606776853,exit,13
1.5T,17.871846488885254,2.958040880965253,flip,13
1.5T,20.82988736985051,2.0,handover,13
1.5T,22.829887369850525,4.446914264939188,setup,13
3T,16.525060145190366,21.239813717607625,scan,13
3T,37.764873862798,3.1560817953440563,exit,13
3T,40.92095565814205,1.6386826532041259,flip,13
1.5T,27.276801634789706,26.45005075117257,scan,13
1.5T,53.726852385962275,1.1807469680538802,exit,13
1.5T,54.907599354016156,0.8538612436607872,flip,13
3T,86.66401701631358,2.0,handover,13
3T,88.66401701631358,3.367696128695042,setup,13
1.5T,92.85225476693597,2.0,handover,13
1.5T,94.85225476693597,2.157488773583079,setup,13
1.5T,97.00974354051903,24.475592214227433,scan,13
1.5T,121.48533575474647,2.8693555938056208,exit,13
1.5T,124.35469134855208,1.041569594116138,flip,13
1.5T,125.39626094266822,2.0,handover,13
1.5T,127.39626094266822,4.652066381503905,setup,13
3T,92.03171314500861,55.5682651568311,scan,13
3T,147.5999783018397,2.087338991986118,exit,13
3T,149.68731729382583,0.9922241186463095,flip,13
1.5T,132.04832732417213,36.27080492943099,scan,13
1.5T,168.31913225360313,2.3058234399996205,exit,13
1.5T,173.0,1.6390082327577484,flip,13
3T,184.11419781619236,2.0,handover,13
3T,186.11419781619236,5.118586055237905,setup,13
3T,191.23278387143026,21.21427458615621,scan,13
3T,212.44705845758648,2.1607238668185897,exit,13
3T,214.6077823244051,1.3822922018309378,flip,13
1.5T,239.9213327368006,2.0,handover,13
1.5T,241.9213327368006,3.8857776200385565,setup,13
3T,250.3570320221374,2.0,handover,13
3T,252.3570320221374,4.012064239713386,setup,13
3T,256.36909626185076,24.66199197151105,scan,13
3T,281.0310882333618,1.6309631476378286,exit,13
3T,282.6620513809996,0.8573156412191636,flip,13
3T,283.5193670222188,2.0,handover,13
3T,285.5193670222187,5.178386457856931,setup,13
1.5T,245.80711035683913,56.122198483085036,scan,13
1.5T,301.92930883992415,2.910771030273628,exit,13
1.5T,304.84007987019777,0.9910092756387245,flip,13
3T,290.6977534800757,18.1311040060067,scan,13
3T,308.82885748608237,3.126557202473294,exit,13
3T,311.95541468855566,1.5484367193852397,flip,13
1.5T,376.03300834687565,2.0,handover,13
1.5T,378.03300834687565,3.0826259986881808,setup,13
3T,382.08679516341044,2.0,handover,13
3T,384.08679516341044,4.861325956106386,setup,13
1.5T,381.1156343455639,27.641744068897907,scan,13
1.5T,408.75737841446175,3.2812450069388786,exit,13
1.5T,412.03862342140064,1.3789814157738132,flip,13
1.5T,413.41760483717445,2.0,handover,13
1.5T,415.41760483717445,3.755479925253275,setup,13
3T,388.9481211195168,49.09659847154955,scan,13
3T,438.0447195910664,1.5366846466905097,exit,13
3T,439.5814042377569,0.9227600694919846,flip,13
3T,440.50416430724886,2.0,handover,13
3T,442.50416430724886,4.837210010310187,setup,13
3T,447.3413743175591,21.774761613082838,scan,13
3T,469.1161359306419,2.269956354439701,exit,13
3T,471.38609228508165,1.6545155705188073,flip,13
1.5T,419.17308476242766,54.61808798833742,scan,13
1.5T,473.7911727507651,2.91033689433935,exit,13
1.5T,476.70150964510447,1.3368236933627144,flip,13
3T,491.488571296774,2.0,handover,13
3T,493.488571296774,5.260593119703019,setup,13
3T,498.749164416477,18.33965837820438,scan,13
3T,517.0888227946814,1.4014088424426903,exit,13
3T,526.0,1.1419326108403498,flip,13
1.5T,551.1927287077037,2.0,handover,13
1.5T,553.1927287077037,3.260753021850082,setup,13
3T,558.2475756944094,2.0,handover,13
3T,560.2475756944094,5.252273397149869,setup,13
1.5T,556.4534817295538,19.966075552042554,scan,13
1.5T,576.4195572815963,2.9684619149042355,exit,13
1.5T,579.3880191965005,0.8788966613689029,flip,13
1.5T,580.2669158578694,2.0,handover,13
3T,565.4998490915593,21.6917951511807,scan,13
1.5T,582.2669158578694,4.930774094055012,setup,13
3T,587.19164424274,2.33112156732521,exit,13
3T,589.5227658100653,0.6683484320063189,flip,13
1.5T,587.1976899519243,21.282291276895364,scan,13
1.5T,608.4799812288197,2.712707348707299,exit,13
1.5T,611.1926885775271,1.1281309080322206,flip,13
3T,654.4219239743571,2.0,handover,13
3T,656.4219239743571,3.947229877391907,setup,13
1.5T,660.040554424214,2.0,handover,13
1.5T,662.040554424214,4.814951907567863,setup,13
3T,660.369153851749,16.620575703830376,scan,13
3T,676.9897295555794,3.1848551836406656,exit,13
3T,680.1745847392201,1.239367174493868,flip,13
1.5T,666.855506331782,18.754728930004887,scan,13
1.5T,685.6102352617868,3.036766167478789,exit,13
3T,687.829077356521,2.0,handover,13
1.5T,688.6470014292656,1.4763295107608099,flip,13
3T,689.829077356521,3.7161187808848455,setup,13
3T,693.5451961374058,22.956155557646206,scan,13
3T,716.501351695052,2.2480956953957993,exit,13
3T,718.7494473904478,1.1411387200703305,flip,13
1.5T,770.0861987959158,2.0,handover,13
1.5T,772.0861987959158,3.58845492571693,setup,13
1.5T,775.6746537216328,20.324665629729587,scan,13
1.5T,795.9993193513624,3.0057362361435764,exit,13
3T,797.7513709181942,2.0,handover,13
1.5T,799.0050555875059,1.6301319429137329,flip,13
3T,799.7513709181942,3.120502576951693,setup,13
1.5T,810.2822388414111,2.0,handover,13
1.5T,812.2822388414111,4.101803852258923,setup,13
3T,802.8718734951459,22.2156536234411,scan,13
3T,825.087527118587,3.1840501517655206,exit,13
3T,828.2715772703525,1.737419790895485,flip,13
3T,830.008997061248,2.0,handover,13
3T,832.008997061248,2.594682245940356,setup,13
3T,834.6036793071884,21.76266823522998,scan,13
3T,856.3663475424183,2.7094602190268846,exit,13
3T,859.0758077614453,0.8660958972109807,flip,13
3T,859.9419036586562,2.0,handover,13
3T,861.9419036586562,4.1685676790707795,setup,13
1.5T,816.38404269367,53.08004389020198,scan,13
1.5T,869.464086583872,2.8932269738299428,exit,13
1.5T,872.357313557702,1.3521678405722928,flip,13
1.5T,873.7094813982743,2.0,handover,13
1.5T,875.7094813982743,4.357837837785292,setup,13
3T,866.110471337727,48.755606334646686,scan,13
3T,914.8660776723736,2.0565669928735937,exit,13
3T,916.9226446652473,1.4220039731037062,flip,13
3T,918.344648638351,2.0,handover,13
3T,920.344648638351,4.646412128224696,setup,13
1.5T,880.0673192360596,52.142424875239094,scan,13
1.5T,932.2097441112986,2.648605612491099,exit,13
1.5T,934.8583497237897,1.552042923002366,flip,13
1.5T,936.410392646792,2.0,handover,13
1.5T,938.410392646792,2.4399754022312683,setup,13
3T,924.9910607665757,23.112125506869692,scan,13
3T,948.1031862734454,2.8735990087454537,exit,13
3T,950.9767852821909,1.3158251668467835,flip,13
3T,952.2926104490377,2.0,handover,13
3T,954.2926104490377,3.087870389730584,setup,13
3T,0.0,1.6347104872262797,flip,14
1.5T,1.634710487226279,1.7451179579948795,flip,14
3T,45.02606675094522,2.0,handover,14
3T,47.02606675094522,3.2730165442884323,setup,14
1.5T,68.91817458995118,2.0,handover,14
1.5T,70.91817458995118,4.179714715549324,setup,14
1.5T,75.0978893055005,22.788671820266398,scan,14
3T,50.29908329523366,48.343731668906685,scan,14
1.5T,97.88656112576689,1.8830174064944627,exit,14
1.5T,99.76957853226136,0.777756602768634,flip,14
3T,98.64281496414034,2.7606142809154046,exit,14
3T,101.40342924505575,0.8900470689065163,flip,14
1.5T,100.54733513503001,2.0,handover,14
1.5T,102.54733513503001,3.5179204525733656,setup,14
1.5T,106.06525558760342,25.96257890741522,scan,14
1.5T,132.02783449501862,2.927576497588051,exit,14
1.5T,134.9554109926067,1.3320538074011572,flip,14
3T,137.70954709141458,2.0,handover,14
3T,139.70954709141458,3.4338820046413643,setup,14
1.5T,147.11514566464595,2.0,handover,14
1.5T,149.11514566464595,4.799030573380339,setup,14
3T,143.1434290960559,19.399807417628537,scan,14
3T,162.54323651368446,2.456093287156672,exit,14
3T,173.0,0.8866078320706774,flip,14
1.5T,153.9141762380263,20.2805815243355,scan,14
1.5T,174.1947577623618,1.1096978198876846,exit,14
3T,173.88660783207067,2.0,handover,14
1.5T,175.3044555822495,1.0351510074933077,flip,14
1.5T,176.3396065897428,2.0,handover,14
3T,175.88660783207067,4.308789891518829,setup,14
1.5T,178.3396065897428,4.496242016629639,setup,14
1.5T,182.83584860637245,17.526453092504244,scan,14
1.5T,200.3623016988767,3.1280676194479087,exit,14
1.5T,203.4903693183246,1.7071602098440861,flip,14
3T,180.1953977235895,26.851083568964448,scan,14
3T,207.04648129255395,2.812506862500373,exit,14
3T,209.8589881550543,1.2251871135834476,flip,14
1.5T,226.61145995580068,2.0,handover,14
1.5T,228.61145995580068,4.8726714469882175,setup,14
3T,235.77921650037905,2.0,handover,14
3T,237.77921650037905,2.7720817511498455,setup,14
3T,240.55129825152892,18.46338049813793,scan,14
3T,259.01467874966687,0.8282555149638086,exit,14
3T,259.8429342646307,1.1678387767353693,flip,14
3T,269.49900402304996,2.0,handover,14
3T,271.49900402304996,4.760895186589687,setup,14
1.5T,233.48413140278888,75.04948669367437,scan,14
1.5T,308.5336180964632,1.9716768214683436,exit,14
1.5T,310.50529491793156,0.8935131921606363,flip,14
1.5T,311.3988081100922,2.0,handover,14
1.5T,313.3988081100922,4.7620242492127876,setup,14
3T,276.2598992096396,43.86010667827248,scan,14
3T,320.1200058879121,1.6804447781184133,exit,14
3T,321.8004506660305,1.7121692090319611,flip,14
3T,323.51261987506246,2.0,handover,14
3T,325.51261987506246,4.346218378714029,setup,14
1.5T,318.160832359305,22.055888274612997,scan,14
1.5T,340.216720633918,2.146087623429728,exit,14
1.5T,353.51261987506246,1.070120736898656,flip,14
1.5T,367.37294624631244,2.0,handover,14
1.5T,369.37294624631244,4.399549351273605,setup,14
3T,329.85883825377647,55.14082470245576,scan,14
3T,384.9996629562322,2.854283002754463,exit,14
3T,387.8539459589867,1.5709145117269196,flip,14
3T,389.4248604707136,2.0,handover,14
3T,391.4248604707136,4.900203502903846,setup,14
1.5T,373.77249559758604,24.45488058905315,scan,14
1.5T,398.2273761866392,0.9716743125802199,exit,14
1.5T,399.1990504992194,1.6397085205366126,flip,14
1.5T,400.838759019756,2.0,handover,14
1.5T,402.838759019756,5.071008503543715,setup,14
3T,396.32506397361743,22.16435307923571,scan,14
3T,418.4894170528531,1.6504457835245652,exit,14
3T,420.1398628363777,1.6248275817009907,flip,14
3T,421.76469041807866,2.0,handover,14
3T,423.76469041807866,3.1021493560776543,setup,14
3T,426.86683977415635,21.85889795849201,scan,14
3T,448.7257377326483,1.8106283624670656,exit,14
3T,450.5363660951154,1.5506721589659098,flip,14
3T,452.08703825408134,2.0,handover,14
3T,454.08703825408134,3.828107348172901,setup,14
1.5T,407.9097675232998,72.57810665614113,scan,14
1.5T,480.48787417944095,3.161709764821823,exit,14
1.5T,483.64958394426276,1.450925248756183,flip,14
1.5T,485.100509193019,2.0,handover,14
1.5T,487.100509193019,5.1776960190005905,setup,14
3T,457.91514560225426,56.32176082229667,scan,14
3T,514.236906424551,1.1735980931910808,exit,14
1.5T,492.27820521201954,26.081745530535883,scan,14
1.5T,518.3599507425554,0.7461325316111366,exit,14
3T,526.5126198750625,1.5794528796070886,flip,14
1.5T,528.0920727546695,1.4197561997047652,flip,14
3T,528.0920727546695,2.0,handover,14
3T,530.0920727546695,5.032964326580822,setup,14
3T,535.1250370812503,20.31800299685817,scan,14
3T,555.4430400781084,2.1951849781036414,exit,14
3T,557.638225056212,1.1874635378439233,flip,14
1.5T,559.9373616788001,2.0,handover,14
3T,559.9707346171666,2.0,handover,14
3T,561.9707346171666,3.0191415942904207,setup,14
1.5T,561.9373616788001,4.451055633692555,setup,14
3T,564.989876211457,23.606000976522964,scan,14
3T,588.59587718798,1.5364103858329248,exit,14
3T,590.132287573813,1.5603388154427102,flip,14
1.5T,566.3884173124927,26.69043560376644,scan,14
3T,591.6926263892557,2.0,handover,14
1.5T,593.0788529162592,2.942218432255353,exit,14
3T,593.6926263892557,2.3964958112665147,setup,14
1.5T,596.0210713485145,1.6214297680629033,flip,14
1.5T,597.6425011165774,2.0,handover,14
1.5T,599.6425011165774,3.0844894786056063,setup,14
1.5T,602.726990595183,22.463368297377503,scan,14
1.5T,625.1903588925605,2.558984125796385,exit,14
1.5T,627.749343018357,1.078243480447322,flip,14
1.5T,638.545355119795,2.0,handover,14
1.5T,640.545355119795,4.636321295597057,setup,14
3T,596.0891222005221,51.532455116300696,scan,14
3T,647.6215773168228,2.301839486078743,exit,14
3T,649.9234168029016,0.9309103843585336,flip,14
1.5T,645.1816764153921,17.871574269740353,scan,14
1.5T,663.0532506851324,1.8717500707124883,exit,14
1.5T,664.9250007558448,1.2421103422633002,flip,14
3T,681.0134839521695,2.0,handover,14
3T,683.0134839521695,4.2039085893206405,setup,14
1.5T,701.5997994429349,2.0,handover,14
1.5T,703.5997994429349,2.2385581488804736,setup,14
3T,687.2173925414902,26.98446077386592,scan,14
3T,714.2018533153562,2.7284783997701405,exit,14
3T,716.9303317151263,1.3050565488281891,flip,14
1.5T,705.8383575918153,23.429637284632534,scan,14
1.5T,729.2679948764479,2.1119766658693604,exit,14
1.5T,731.3799715423173,1.0945817708051013,flip,14
3T,733.41421825661,2.0,handover,14
3T,735.41421825661,3.728767821205085,setup,14
1.5T,745.9973930766503,2.0,handover,14
1.5T,747.9973930766503,4.796691168742088,setup,14
3T,739.1429860778151,24.504958685678112,scan,14
3T,763.6479447634932,2.3165119189852987,exit,14
3T,765.9644566824785,0.642395361255685,flip,14
1.5T,752.7940842453924,20.70001400598499,scan,14
1.5T,773.4940982513773,2.090269267139163,exit,14
1.5T,775.5843675185165,1.5224484864870311,flip,14
3T,792.2421251013701,2.0,handover,14
3T,794.2421251013701,4.454067906712101,setup,14
3T,798.6961930080822,23.80231309847867,scan,14
3T,822.4985061065609,3.1208681803935208,exit,14
3T,825.6193742869543,1.4701661992827644,flip,14
1.5T,829.8118381427354,2.0,handover,14
1.5T,831.8118381427354,3.1862292690581153,setup,14
1.5T,834.9980674117935,19.141500626577667,scan,14
1.5T,854.1395680383712,2.0606881949034137,exit,14
1.5T,856.2002562332746,0.9163428931556192,flip,14
3T,888.7913205039023,2.0,handover,14
3T,890.7913205039023,3.8284672075808746,setup,14
1.5T,912.2775007890236,2.0,handover,14
3T,894.6197877114831,23.0745880744737,scan,14
1.5T,914.2775007890236,5.131208576449444,setup,14
3T,917.6943757859568,3.1245022173395873,exit,14
3T,920.8188780032964,1.421778684569277,flip,14
3T,927.0507852395187,2.0,handover,14
3T,929.0507852395187,5.125573356096765,setup,14
1.5T,919.4087093654731,28.102070298352718,scan,14
1.5T,947.5107796638258,1.3245273097341386,exit,14
1.5T,948.8353069735599,1.3938811303703393,flip,14
1.5T,950.2291881039303,2.0,handover,14
1.5T,952.2291881039303,4.16456829313872,setup,14
3T,934.1763585956155,23.598022673851055,scan,14
3T,957.7743812694665,1.3618896815086465,exit,14
3T,0.0,1.7617080121118427,flip,15
1.5T,2.701386533167579,3.0849273333758163,exit,15
1.5T,5.786313866543395,2.6987456251339745,flip,15
3T,10.281239171311839,2.0,handover,15
3T,12.281239171311839,3.254336464217946,setup,15
1.5T,16.280792993565797,2.0,handover,15
1.5T,18.280792993565797,5.213228124077206,setup,15
3T,15.535575635529781,22.08296320882639,scan,15
3T,37.618538844356166,1.9322802332382243,exit,15
3T,39.5508190775944,0.8591586663274454,flip,15
3T,40.40997774392184,2.0,handover,15
3T,42.40997774392184,2.978362522582377,setup,15
1.5T,23.494021117643,27.659119099884585,scan,15
1.5T,51.15314021752758,2.714787780014934,exit,15
1.5T,53.86792799754251,1.3796163963157881,flip,15
1.5T,55.24754439385829,2.0,handover,15
1.5T,57.24754439385829,4.727828694449485,setup,15
3T,45.38834026650423,24.09961966864344,scan,15
3T,69.48795993514767,2.2030754056611075,exit,15
3T,71.69103534080878,1.6010283792185254,flip,15
3T,73.2920637200273,2.0,handover,15
3T,75.2920637200273,4.706318395875888,setup,15
1.5T,61.97537308830778,24.38858940794881,scan,15
1.5T,86.36396249625659,3.203243529525608,exit,15
1.5T,89.56720602578218,1.5505695211298365,flip,15
1.5T,91.11777554691201,2.0,handover,15
1.5T,93.11777554691201,4.06756430364748,setup,15
3T,79.99838211590318,21.558349626551184,scan,15
3T,101.55673174245436,2.7956188915268263,exit,15
3T,104.35235063398119,1.696595213166052,flip,15
3T,106.04894584714725,2.0,handover,15
3T,108.04894584714725,5.245434036409478,setup,15
1.5T,97.1853398505595,23.22503586446482,scan,15
1.5T,120.41037571502432,2.1773155092440977,exit,15
1.5T,122.58769122426841,1.01688066795808,flip,15
1.5T,123.60457189222649,2.0,handover,15
1.5T,125.60457189222649,5.171538416083868,setup,15
3T,113.29437988355673,24.401034552251673,scan,15
3T,137.6954144358084,2.089714829567604,exit,15
3T,139.785129265376,1.7370929680570828,flip,15
3T,141.5222222334331,2.0,handover,15
3T,143.5222222334331,3.8299763815509498,setup,15
1.5T,130.77611030831036,23.69321685551071,scan,15
1.5T,154.46932716382108,2.6172530894479364,exit,15
1.5T,157.086580253269,1.093700994116369,flip,15
1.5T,158.18028124738538,2.0,handover,15
1.5T,160.18028124738538,4.317770140446127,setup,15
3T,147.35219861498405,26.984650980179584,scan,15
3T,174.33684959516364,3.324753722629036,exit,15
3T,177.66160331779267,1.5899129672404857,flip,15
3T,179.25151628503315,2.0,handover,15
3T,181.25151628503315,3.965754645308353,setup,15
1.5T,164.4980513878315,23.25060728223134,scan,15
1.5T,187.74865867006284,1.7078865136594308,exit,15
1.5T,189.45654518372226,1.654233583953307,flip,15
1.5T,191.11077876767555,2.0,handover,15
1.5T,193.11077876767555,2.903764894267474,setup,15
3T,185.21727093034153,19.565550518008564,scan,15
3T,204.7828214483501,3.3055963354122353,exit,15
3T,208.08841778376234,0.9450685492424861,flip,15
3T,209.03348633300482,2.0,handover,15
3T,211.03348633300482,4.292345490027257,setup,15
1.5T,196.01454366194304,22.49090488253424,scan,15
1.5T,218.5054485444773,1.2064256952939758,exit,15
1.5T,219.7118742397713,1.4753673617528587,flip,15
1.5T,221.18724160152414,2.0,handover,15
1.5T,223.18724160152414,5.266999757390032,setup,15
3T,215.32583182303205,20.64210773671913,scan,15
3T,235.9679395597512,2.394126052351858,exit,15
3T,238.36206561210304,1.6782158647437802,flip,15
3T,240.04028147684681,2.0,handover,15
3T,242.04028147684681,4.245265432473869,setup,15
1.5T,228.45424135891415,22.09500009490459,scan,15
1.5T,250.54924145381875,2.6371238510556188,exit,15
1.5T,253.18636530487436,1.3948226811952846,flip,15
1.5T,254.58118798606966,2.0,handover,15
1.5T,256.58118798606966,3.0597112220386204,setup,15
3T,246.28554690932066,19.532052015961554,scan,15
3T,265.8175989252822,2.230718278337582,exit,15
3T,268.0483172036198,1.048983710048567,flip,15
