No_Show_Rate,Throughput,Magnet_Idle_Pct
0.1,25,57.62500000000001
0.1,29,50.458333333333336
0.1,26,53.541666666666664
0.1,26,51.45833333333333
0.1,30,45.83333333333333
0.1,36,35.833333333333336
0.1,31,43.416666666666664
0.1,27,49.375
0.1,29,48.75
0.1,27,52.166666666666664
0.1,33,42.66666666666667
0.1,28,47.25
0.1,33,42.083333333333336
0.1,21,69.20833333333334
0.1,37,43.958333333333336
0.1,31,45.416666666666664
0.1,24,52.83333333333333
0.1,21,63.708333333333336
0.1,36,34.125
0.1,25,56.41666666666667
0.1,32,40.041666666666664
0.1,34,37.20833333333333
0.1,25,52.79166666666667
0.1,27,52.166666666666664
0.1,29,47.25
0.1,33,42.75
0.1,24,58.25
0.1,26,53.041666666666664
0.1,37,31.291666666666668
0.1,29,46.5
0.1,37,39.166666666666664
0.1,26,49.75
0.1,15,78.125
0.1,32,43.083333333333336
0.1,33,39.25
0.1,31,38.083333333333336
0.1,40,27.833333333333332
0.1,30,48.875
0.1,35,35.291666666666664
0.1,23,53.833333333333336
0.1,28,49.125
0.1,30,43.666666666666664
0.1,30,49.291666666666664
0.1,27,55.91666666666667
0.1,23,57.99999999999999
0.1,33,43.875
0.1,32,40.208333333333336
0.1,26,57.458333333333336
0.1,27,50.041666666666664
0.1,25,53.0
0.1,22,56.666666666666664
0.1,28,51.5
0.1,25,51.74999999999999
0.1,24,53.166666666666664
0.1,25,44.958333333333336
0.1,29,45.166666666666664
0.1,38,33.04166666666667
0.1,26,59.0
0.1,31,46.416666666666664
0.1,25,53.0
0.1,21,64.41666666666667
0.1,30,50.458333333333336
0.1,27,54.125
0.1,21,65.875
0.1,35,38.125
0.1,27,51.45833333333333
0.1,23,60.12499999999999
0.1,30,45.666666666666664
0.1,28,47.75
0.1,21,64.45833333333333
0.1,29,53.0
0.1,27,49.625
0.1,35,33.166666666666664
0.1,28,49.416666666666664
0.1,22,63.583333333333336
0.1,32,41.41666666666667
0.1,32,44.5
0.1,25,53.87499999999999
0.1,29,49.041666666666664
0.1,25,55.08333333333333
0.1,29,46.166666666666664
0.1,22,60.5
0.1,30,49.916666666666664
0.1,23,62.20833333333333
0.1,28,49.125
0.1,23,62.916666666666664
0.1,30,50.625
0.1,19,64.04166666666666
0.1,27,48.833333333333336
0.1,31,50.041666666666664
0.1,30,49.125
0.1,34,36.75
0.1,42,24.916666666666668
0.1,32,34.791666666666664
0.1,29,48.5
0.1,32,40.33333333333333
0.1,28,51.916666666666664
0.1,29,45.83333333333333
0.1,30,48.91666666666667
0.1,29,49.20833333333333
0.1,32,50.125
0.1,33,39.0
0.1,32,38.666666666666664
0.1,20,66.79166666666667
0.1,29,44.333333333333336
0.1,21,64.20833333333333
0.1,32,46.375
0.1,32,46.291666666666664
0.1,38,27.750000000000004
0.1,31,39.958333333333336
0.1,34,40.08333333333333
0.1,24,56.41666666666667
0.1,28,52.416666666666664
0.1,25,55.25
0.1,32,43.291666666666664
0.1,32,43.791666666666664
0.1,27,51.95833333333333
0.1,24,53.083333333333336
0.1,35,33.375
0.1,34,41.583333333333336
0.1,30,44.958333333333336
0.1,33,34.541666666666664
0.1,24,57.291666666666664
0.1,25,54.208333333333336
0.1,36,42.125
0.1,27,50.458333333333336
0.1,28,47.75
0.1,27,55.208333333333336
0.1,33,33.875
0.1,31,48.25
0.1,28,46.58333333333333
0.1,31,41.791666666666664
0.1,30,49.75
0.1,32,42.875
0.1,30,48.583333333333336
0.1,35,38.208333333333336
0.1,17,68.54166666666667
0.1,22,59.333333333333336
0.1,31,46.291666666666664
0.1,26,56.666666666666664
0.1,25,57.99999999999999
0.1,23,61.75000000000001
0.1,31,44.79166666666667
0.1,29,56.08333333333333
0.1,28,53.708333333333336
0.1,28,48.625
0.1,27,41.375
0.1,25,58.291666666666664
0.1,29,44.958333333333336
0.1,31,42.041666666666664
0.1,24,54.666666666666664
0.1,35,38.375
0.1,36,34.66666666666667
0.1,33,46.33333333333333
0.1,15,72.91666666666666
0.1,23,59.458333333333336
0.1,41,29.041666666666664
0.1,35,39.33333333333333
0.1,31,45.208333333333336
0.1,40,28.000000000000004
0.1,28,48.125
0.1,27,55.08333333333333
0.1,24,55.875
0.1,21,66.0
0.1,30,45.916666666666664
0.1,29,46.666666666666664
0.1,28,51.16666666666667
0.1,38,31.874999999999996
0.1,40,22.666666666666664
0.1,36,37.625
0.1,26,55.666666666666664
0.1,28,48.45833333333333
0.1,30,45.29166666666667
0.1,31,44.0
0.1,31,45.08333333333333
0.1,27,53.666666666666664
0.1,27,53.25
0.1,26,59.08333333333333
0.1,29,44.29166666666667
0.1,25,58.70833333333333
0.1,39,33.08333333333333
0.1,34,38.58333333333333
0.1,36,35.0
0.1,26,52.208333333333336
0.1,25,50.66666666666667
0.1,37,43.5
0.1,32,45.54166666666667
0.1,28,53.041666666666664
0.1,26,53.333333333333336
0.1,26,56.166666666666664
0.1,27,47.95833333333333
0.1,41,20.791666666666668
0.1,27,50.416666666666664
0.1,27,54.041666666666664
0.1,30,48.875
0.1,29,47.125
0.1,24,53.37499999999999
0.1,28,44.04166666666667
0.1,29,44.5
0.1,24,57.49999999999999
0.1,30,43.625
0.1,24,54.95833333333333
0.1,32,49.25
0.1,31,43.041666666666664
0.1,21,64.29166666666667
0.1,26,50.875
0.1,20,62.583333333333336
0.1,26,54.833333333333336
0.1,37,34.458333333333336
0.1,19,64.91666666666667
0.1,31,39.916666666666664
0.1,28,53.29166666666667
0.1,29,48.041666666666664
0.1,35,41.16666666666667
0.1,29,52.0
0.1,29,43.833333333333336
0.1,36,31.041666666666668
0.1,24,54.37499999999999
0.1,31,36.70833333333333
0.1,27,45.08333333333333
0.1,19,66.45833333333333
0.1,25,48.791666666666664
0.1,28,47.5
0.1,27,56.333333333333336
0.1,26,54.58333333333333
0.1,29,45.04166666666667
0.1,29,39.5
0.1,25,53.625
0.1,21,61.541666666666664
0.1,25,56.208333333333336
0.1,22,60.62499999999999
0.1,27,48.20833333333333
0.1,25,53.91666666666667
0.1,26,51.083333333333336
0.1,29,51.583333333333336
0.1,24,58.70833333333333
0.1,30,46.416666666666664
0.1,30,48.291666666666664
0.1,30,48.75
0.1,31,36.375
0.1,25,58.791666666666664
0.1,26,50.16666666666667
0.1,35,33.458333333333336
0.1,19,67.66666666666666
0.1,27,46.625
0.1,26,58.333333333333336
0.1,29,45.29166666666667
0.1,25,52.79166666666667
0.1,24,49.041666666666664
0.1,28,46.25
0.1,21,63.79166666666667
0.1,25,58.791666666666664
0.1,30,40.708333333333336
0.1,32,41.875
0.1,46,20.041666666666664
0.1,27,50.83333333333333
0.1,24,59.333333333333336
0.1,30,47.5
0.1,31,45.04166666666667
0.1,21,62.416666666666664
0.1,33,43.625
0.1,27,48.75
0.1,26,51.583333333333336
0.1,30,42.875
0.1,40,31.416666666666664
0.1,20,68.79166666666666
0.1,27,47.66666666666667
0.1,26,58.04166666666667
0.1,33,41.208333333333336
0.1,33,39.58333333333333
0.1,25,51.87500000000001
0.1,35,37.583333333333336
0.1,30,51.66666666666667
0.1,29,49.875
0.1,18,68.70833333333334
0.1,26,52.666666666666664
0.1,27,57.04166666666667
0.1,28,46.33333333333333
0.1,25,55.666666666666664
0.1,34,37.20833333333333
0.1,22,62.583333333333336
0.1,33,45.58333333333333
0.1,31,43.541666666666664
0.1,33,40.541666666666664
0.1,16,71.16666666666667
0.1,34,43.583333333333336
0.1,22,59.333333333333336
0.1,32,41.70833333333333
0.1,33,46.375
0.1,37,38.458333333333336
0.1,31,48.0
0.1,41,29.5
0.1,31,42.20833333333333
0.1,31,46.75
0.1,35,37.041666666666664
0.1,29,48.45833333333333
0.1,20,63.29166666666667
0.1,43,27.416666666666668
0.1,30,45.958333333333336
0.1,17,70.29166666666666
0.1,32,38.875
0.1,29,42.083333333333336
0.1,32,42.916666666666664
0.1,27,52.0
0.1,32,44.958333333333336
0.1,30,47.125
0.1,28,51.916666666666664
0.1,22,61.70833333333333
0.1,25,54.50000000000001
0.1,30,52.625
0.1,24,57.375
0.1,30,45.458333333333336
0.1,19,64.33333333333333
0.1,28,48.45833333333333
0.1,26,53.87499999999999
0.1,28,50.79166666666667
0.1,30,51.0
0.1,28,50.458333333333336
0.1,31,43.25
0.1,23,58.08333333333333
0.1,23,58.416666666666664
0.1,29,49.0
0.1,30,46.5
0.1,27,56.791666666666664
0.1,25,56.125
0.1,20,64.70833333333333
0.1,28,47.95833333333333
0.1,35,39.58333333333333
0.1,24,55.041666666666664
0.1,26,53.708333333333336
0.1,40,30.083333333333336
0.1,23,61.75000000000001
0.1,27,52.83333333333333
0.1,33,39.416666666666664
0.1,21,65.95833333333333
0.1,33,43.958333333333336
0.1,22,55.125
0.1,22,59.0
0.1,22,64.66666666666666
0.1,37,26.291666666666668
0.1,26,53.45833333333333
0.1,23,61.20833333333333
0.1,24,59.54166666666667
0.1,28,49.166666666666664
0.1,28,51.125
0.1,32,44.583333333333336
0.1,35,39.375
0.1,26,58.25
0.1,36,36.666666666666664
0.1,26,47.91666666666667
0.1,26,56.291666666666664
0.1,26,56.208333333333336
0.1,19,60.54166666666667
0.1,32,41.583333333333336
0.1,34,46.291666666666664
0.1,27,57.58333333333333
0.1,33,39.54166666666667
0.1,34,42.625
0.1,29,52.25
0.1,18,62.583333333333336
0.1,33,45.958333333333336
0.1,32,42.625
0.1,22,60.333333333333336
0.1,40,30.333333333333336
0.1,29,46.541666666666664
0.1,26,54.083333333333336
0.1,30,36.16666666666667
0.1,35,37.666666666666664
0.1,24,55.375
0.1,37,37.958333333333336
0.1,21,61.416666666666664
0.1,25,61.16666666666667
0.1,31,45.04166666666667
0.1,36,29.291666666666664
0.1,27,54.95833333333333
0.1,32,38.458333333333336
0.1,34,36.875
0.1,29,46.541666666666664
0.1,35,33.458333333333336
0.1,28,51.5
0.1,26,55.833333333333336
0.1,31,41.125
0.1,30,51.541666666666664
0.1,34,38.416666666666664
0.1,28,53.625
0.1,31,44.125
0.1,23,55.708333333333336
0.1,36,37.20833333333333
0.1,16,68.33333333333333
0.1,18,70.16666666666667
0.1,26,56.75
0.1,22,60.416666666666664
0.1,29,49.5
0.1,41,13.625000000000002
0.1,35,41.833333333333336
0.1,23,55.541666666666664
0.1,36,41.083333333333336
0.1,25,54.0
0.1,24,57.375
0.1,34,38.125
0.1,21,63.375
0.1,42,24.75
0.1,31,48.45833333333333
0.1,37,25.416666666666664
0.1,17,71.58333333333333
0.1,34,38.958333333333336
0.1,23,51.74999999999999
0.1,25,58.25
0.1,29,46.833333333333336
0.1,30,52.208333333333336
0.1,31,50.0
0.1,34,45.125
0.15,21,55.041666666666664
0.15,21,59.875
0.15,26,52.916666666666664
0.15,23,62.541666666666664
0.15,23,58.375
0.15,32,43.75
0.15,25,61.20833333333333
0.15,26,52.25
0.15,23,59.958333333333336
0.15,23,56.958333333333336
0.15,27,54.25
0.15,28,50.041666666666664
0.15,26,52.666666666666664
0.15,29,49.541666666666664
0.15,35,32.33333333333333
0.15,34,42.541666666666664
0.15,26,56.041666666666664
0.15,30,43.791666666666664
0.15,22,57.125
0.15,28,54.041666666666664
0.15,22,60.458333333333336
0.15,27,47.833333333333336
0.15,26,50.5
0.15,29,51.29166666666667
0.15,22,59.791666666666664
0.15,27,54.0
0.15,24,54.541666666666664
0.15,28,53.208333333333336
0.15,34,41.291666666666664
0.15,29,50.16666666666667
0.15,31,43.791666666666664
0.15,24,53.25
0.15,22,64.33333333333333
0.15,24,53.166666666666664
0.15,22,57.833333333333336
0.15,31,43.541666666666664
0.15,24,54.708333333333336
0.15,21,57.958333333333336
0.15,23,62.541666666666664
0.15,28,48.66666666666667
0.15,26,51.416666666666664
0.15,33,42.75
0.15,20,66.91666666666667
0.15,29,50.083333333333336
0.15,27,54.37499999999999
0.15,25,57.208333333333336
0.15,25,56.91666666666667
0.15,27,45.458333333333336
0.15,24,50.458333333333336
0.15,22,58.08333333333333
0.15,25,56.49999999999999
0.15,37,37.20833333333333
0.15,33,37.625
0.15,25,56.75
0.15,29,46.291666666666664
0.15,35,27.708333333333336
0.15,21,58.916666666666664
0.15,19,67.45833333333333
0.15,16,72.375
0.15,27,51.0
0.15,30,45.75
0.15,20,67.54166666666667
0.15,29,51.95833333333333
0.15,27,50.83333333333333
0.15,25,57.58333333333333
0.15,22,59.583333333333336
0.15,29,48.375
0.15,22,64.91666666666667
0.15,21,65.33333333333333
0.15,27,56.125
0.15,31,44.75
0.15,19,66.83333333333333
0.15,14,77.16666666666666
0.15,26,52.0
0.15,24,54.91666666666667
0.15,31,44.0
0.15,28,55.541666666666664
0.15,25,56.08333333333333
0.15,24,59.833333333333336
0.15,25,55.08333333333333
0.15,32,40.041666666666664
0.15,30,49.333333333333336
0.15,24,60.875
0.15,27,53.37499999999999
0.15,37,31.958333333333332
0.15,24,58.791666666666664
0.15,26,47.375
0.15,14,74.58333333333333
0.15,22,62.708333333333336
0.15,27,55.375
0.15,31,36.791666666666664
0.15,29,40.5
0.15,32,48.75
0.15,22,59.0
0.15,27,48.291666666666664
0.15,35,38.958333333333336
0.15,30,45.83333333333333
0.15,28,46.33333333333333
0.15,34,38.916666666666664
0.15,37,43.958333333333336
0.15,25,58.333333333333336
0.15,26,56.08333333333333
0.15,31,45.416666666666664
0.15,18,65.75
0.15,21,62.16666666666667
0.15,24,52.29166666666667
0.15,18,67.54166666666667
0.15,33,42.083333333333336
0.15,30,48.791666666666664
0.15,23,62.416666666666664
0.15,26,53.041666666666664
0.15,16,76.58333333333334
0.15,24,54.25
0.15,27,48.625
0.15,28,52.708333333333336
0.15,30,38.625
0.15,22,62.79166666666667
0.15,33,41.0
0.15,28,49.125
0.15,30,40.291666666666664
0.15,35,34.791666666666664
0.15,25,52.666666666666664
0.15,30,48.875
0.15,25,55.375
0.15,24,56.041666666666664
0.15,15,71.66666666666667
0.15,19,64.66666666666666
0.15,29,46.5
0.15,23,57.99999999999999
0.15,31,50.24999999999999
0.15,27,54.95833333333333
0.15,16,75.79166666666667
0.15,27,56.208333333333336
0.15,30,49.291666666666664
0.15,21,63.83333333333333
0.15,17,68.41666666666667
0.15,24,61.83333333333333
0.15,33,34.91666666666667
0.15,24,59.333333333333336
0.15,29,45.33333333333333
0.15,33,42.333333333333336
0.15,24,61.33333333333333
0.15,31,46.416666666666664
0.15,33,46.208333333333336
0.15,18,68.625
0.15,21,58.62500000000001
0.15,25,51.74999999999999
0.15,27,51.66666666666667
0.15,29,54.45833333333333
0.15,23,54.208333333333336
0.15,27,58.25
0.15,27,53.91666666666667
0.15,22,56.625
0.15,31,43.20833333333333
0.15,22,61.75000000000001
0.15,34,31.583333333333336
0.15,20,64.91666666666667
0.15,21,61.083333333333336
0.15,31,39.916666666666664
0.15,25,57.49999999999999
0.15,26,57.08333333333333
0.15,30,44.666666666666664
0.15,25,53.87499999999999
0.15,26,56.54166666666667
0.15,22,60.5
0.15,30,45.25
0.15,22,63.583333333333336
0.15,26,56.041666666666664
0.15,27,57.166666666666664
0.15,25,57.375
0.15,30,49.916666666666664
0.15,28,49.166666666666664
0.15,22,63.208333333333336
0.15,29,42.95833333333333
0.15,28,49.125
0.15,26,52.25
0.15,31,44.416666666666664
0.15,23,55.041666666666664
0.15,26,47.583333333333336
0.15,34,45.83333333333333
0.15,32,42.0
0.15,22,63.0
0.15,28,52.83333333333333
0.15,32,40.33333333333333
0.15,23,56.875
0.15,25,61.20833333333333
0.15,23,53.45833333333333
0.15,27,52.33333333333333
0.15,20,66.79166666666667
0.15,27,54.37499999999999
0.15,25,47.208333333333336
0.15,26,55.58333333333333
0.15,31,39.958333333333336
0.15,20,62.875
0.15,30,46.75
0.15,29,40.5
0.15,27,56.25
0.15,20,64.29166666666667
0.15,20,63.458333333333336
0.15,21,64.75
0.15,32,46.291666666666664
0.15,37,41.66666666666667
0.15,25,52.541666666666664
0.15,35,38.333333333333336
0.15,24,56.75
0.15,26,56.291666666666664
0.15,26,53.208333333333336
0.15,34,39.125
0.15,21,60.333333333333336
0.15,31,50.0
0.15,22,63.33333333333333
0.15,36,35.45833333333333
0.15,27,58.20833333333333
0.15,27,55.208333333333336
0.15,28,47.75
0.15,30,45.54166666666667
0.15,21,58.875
0.15,37,35.125
0.15,30,41.125
0.15,28,46.58333333333333
0.15,20,63.83333333333333
0.15,33,39.625
0.15,28,45.33333333333333
0.15,27,45.708333333333336
0.15,30,44.583333333333336
0.15,28,43.125
0.15,25,54.541666666666664
0.15,20,65.41666666666667
0.15,23,54.75
0.15,24,60.16666666666667
0.15,26,53.91666666666667
0.15,22,63.33333333333333
0.15,25,53.041666666666664
0.15,23,60.75000000000001
0.15,29,47.125
0.15,28,49.583333333333336
0.15,20,68.41666666666667
0.15,26,59.333333333333336
0.15,24,52.208333333333336
0.15,27,47.208333333333336
0.15,29,46.958333333333336
0.15,36,34.66666666666667
0.15,33,46.33333333333333
0.15,16,69.16666666666667
0.15,16,72.04166666666667
0.15,26,53.625
0.15,24,58.791666666666664
0.15,17,68.29166666666666
0.15,25,53.87499999999999
0.15,25,51.66666666666667
0.15,34,40.791666666666664
0.15,24,62.0
0.15,23,63.79166666666667
0.15,26,51.66666666666667
0.15,35,29.875
0.15,38,31.874999999999996
0.15,27,54.37499999999999
0.15,29,53.0
0.15,27,49.5
0.15,21,58.08333333333333
0.15,20,65.125
0.15,29,49.125
0.15,27,54.333333333333336
0.15,24,53.87499999999999
0.15,22,60.62499999999999
0.15,31,45.875
0.15,24,48.95833333333333
0.15,17,72.41666666666666
0.15,27,48.625
0.15,28,55.375
0.15,24,55.541666666666664
0.15,25,53.125
0.15,29,47.125
0.15,20,63.79166666666667
0.15,32,45.54166666666667
0.15,34,37.79166666666667
0.15,23,55.25
0.15,25,50.66666666666667
0.15,29,53.541666666666664
0.15,27,53.625
0.15,23,60.83333333333333
0.15,25,52.87500000000001
0.15,26,56.375
0.15,30,43.625
0.15,32,40.5
0.15,23,59.25
0.15,28,44.04166666666667
0.15,35,25.958333333333332
0.15,25,54.75
0.15,24,53.37499999999999
0.15,22,61.541666666666664
0.15,24,55.875
0.15,29,52.541666666666664
0.15,26,56.375
0.15,20,64.45833333333333
0.15,23,62.875
0.15,34,36.5
0.15,21,63.0
0.15,29,43.833333333333336
0.15,31,46.375
0.15,24,53.79166666666667
0.15,26,51.79166666666667
0.15,28,53.87499999999999
0.15,29,47.16666666666667
0.15,23,63.541666666666664
0.15,19,63.125
0.15,25,53.95833333333333
0.15,24,50.83333333333333
0.15,19,66.45833333333333
0.15,18,62.125
0.15,26,54.45833333333333
0.15,28,50.16666666666667
0.15,30,46.291666666666664
0.15,31,45.708333333333336
0.15,22,55.41666666666667
0.15,25,53.91666666666667
0.15,19,62.125
0.15,23,57.54166666666667
0.15,26,54.45833333333333
0.15,27,45.625
0.15,23,62.708333333333336
0.15,29,43.916666666666664
0.15,26,46.708333333333336
0.15,28,47.791666666666664
0.15,29,51.583333333333336
0.15,25,51.583333333333336
0.15,30,53.41666666666667
0.15,21,61.66666666666667
0.15,22,60.25
0.15,23,60.54166666666667
0.15,25,58.791666666666664
0.15,21,61.16666666666667
0.15,29,45.29166666666667
0.15,19,62.958333333333336
0.15,25,52.79166666666667
0.15,25,51.83333333333333
0.15,28,46.25
0.15,26,52.541666666666664
0.15,21,63.79166666666667
0.15,27,50.83333333333333
0.15,30,41.75
0.15,33,43.625
0.15,21,62.416666666666664
0.15,28,51.74999999999999
0.15,29,41.625
0.15,33,39.58333333333333
0.15,32,43.125
0.15,28,57.791666666666664
0.15,28,53.083333333333336
0.15,25,56.666666666666664
0.15,33,46.08333333333333
0.15,30,44.875
0.15,20,68.79166666666666
0.15,24,49.833333333333336
0.15,25,52.33333333333333
0.15,23,60.04166666666667
0.15,30,46.541666666666664
0.15,24,63.74999999999999
0.15,28,48.833333333333336
0.15,21,55.833333333333336
0.15,29,48.333333333333336
0.15,33,39.08333333333333
0.15,27,53.75
0.15,27,47.66666666666667
0.15,23,64.45833333333333
0.15,26,53.541666666666664
0.15,18,68.875
0.15,27,57.04166666666667
0.15,34,39.208333333333336
0.15,31,51.208333333333336
0.15,20,67.79166666666666
0.15,26,48.0
0.15,17,64.08333333333334
0.15,20,66.0
0.15,29,47.583333333333336
0.15,30,51.66666666666667
0.15,30,49.125
0.15,37,37.458333333333336
0.15,31,46.75
0.15,24,52.666666666666664
0.15,26,60.70833333333333
0.15,25,58.5
0.15,30,39.375
0.15,36,32.54166666666667
0.15,31,43.45833333333333
0.15,38,35.375
0.15,25,62.33333333333333
0.15,25,58.25
0.15,29,48.583333333333336
0.15,35,37.041666666666664
0.15,30,45.958333333333336
0.15,25,54.45833333333333
0.15,15,71.79166666666667
0.15,30,49.70833333333333
0.15,30,50.74999999999999
0.15,23,55.666666666666664
0.15,25,57.958333333333336
0.15,30,47.125
0.15,25,54.58333333333333
0.15,26,56.41666666666667
0.15,29,48.791666666666664
0.15,26,56.125
0.15,23,56.41666666666667
0.15,32,44.333333333333336
0.15,19,64.41666666666667
0.15,30,45.958333333333336
0.15,21,64.29166666666667
0.15,19,67.16666666666666
0.15,23,57.375
0.15,25,50.33333333333333
0.15,26,59.08333333333333
0.15,23,55.08333333333333
0.15,30,41.95833333333333
0.15,24,56.666666666666664
0.15,25,56.208333333333336
0.15,26,55.41666666666667
0.15,29,50.416666666666664
0.15,24,55.75
0.15,22,59.0
0.15,30,51.208333333333336
0.15,24,55.041666666666664
0.15,27,50.416666666666664
0.15,21,64.58333333333334
0.15,25,56.666666666666664
0.15,33,42.66666666666667
0.15,22,67.04166666666667
0.15,27,51.541666666666664
0.15,26,53.708333333333336
0.15,24,56.58333333333333
0.15,25,59.583333333333336
0.15,25,58.20833333333333
0.15,21,65.95833333333333
0.15,27,51.24999999999999
0.15,16,66.125
0.15,25,52.125
0.15,21,62.083333333333336
0.15,31,51.125
0.15,27,51.29166666666667
0.15,23,61.20833333333333
0.15,26,49.541666666666664
0.15,26,56.58333333333333
0.15,20,67.29166666666667
0.15,32,40.0
0.15,24,54.083333333333336
0.15,19,64.5
0.15,19,66.95833333333333
0.15,40,30.333333333333336
0.15,30,52.5
0.15,21,62.875
0.15,23,59.75
0.15,20,63.541666666666664
0.15,29,47.875
0.15,20,59.916666666666664
0.15,31,48.45833333333333
0.15,24,61.791666666666664
0.15,27,53.95833333333333
0.15,21,60.54166666666667
0.15,33,45.416666666666664
0.15,27,52.95833333333333
0.15,30,36.16666666666667
0.15,24,58.08333333333333
0.15,28,55.333333333333336
0.15,32,42.70833333333333
0.15,32,38.458333333333336
0.15,16,68.33333333333333
0.15,32,43.25
0.15,33,39.54166666666667
0.15,29,46.541666666666664
0.15,34,38.333333333333336
0.15,19,63.74999999999999
0.15,27,54.95833333333333
0.15,19,60.54166666666667
0.15,23,55.708333333333336
0.15,20,64.83333333333333
0.15,28,49.416666666666664
0.15,32,46.375
0.15,18,70.16666666666667
0.15,24,54.708333333333336
0.15,34,38.416666666666664
0.15,36,37.20833333333333
0.15,26,54.79166666666667
0.15,31,47.95833333333333
0.15,30,48.91666666666667
0.15,33,46.75
0.15,18,70.70833333333333
0.15,29,54.58333333333333
0.15,32,35.333333333333336
0.15,20,66.625
0.15,34,41.5
0.15,26,56.041666666666664
0.15,22,64.95833333333333
0.15,29,50.083333333333336
0.15,28,47.66666666666667
0.15,35,32.75
0.15,30,51.583333333333336
0.15,27,53.625
0.15,30,46.125
0.15,29,43.833333333333336
0.15,25,58.25
0.15,20,56.375
0.2,23,59.958333333333336
0.2,16,71.0
0.2,30,51.16666666666667
0.2,16,73.375
0.2,21,63.0
0.2,24,62.5
0.2,21,59.416666666666664
0.2,18,62.83333333333333
0.2,25,52.79166666666667
0.2,30,45.125
0.2,27,55.75
0.2,23,56.958333333333336
0.2,20,63.208333333333336
0.2,25,59.0
0.2,26,54.708333333333336
0.2,26,56.041666666666664
0.2,16,73.58333333333333
0.2,29,51.37500000000001
0.2,27,54.166666666666664
0.2,19,66.75
0.2,17,68.29166666666666
0.2,28,54.041666666666664
0.2,22,57.791666666666664
0.2,28,45.08333333333333
0.2,22,57.125
0.2,29,50.16666666666667
0.2,17,70.41666666666667
0.2,20,63.041666666666664
0.2,25,53.666666666666664
0.2,28,51.708333333333336
0.2,24,55.58333333333333
0.2,24,51.208333333333336
0.2,21,66.66666666666666
0.2,24,57.458333333333336
0.2,21,59.20833333333333
0.2,25,54.041666666666664
0.2,22,57.833333333333336
0.2,21,61.458333333333336
0.2,23,66.25
0.2,27,48.875
0.2,18,70.45833333333333
0.2,29,46.416666666666664
0.2,20,65.04166666666666
0.2,21,64.5
0.2,24,59.08333333333333
0.2,33,42.75
0.2,33,40.208333333333336
0.2,29,50.083333333333336
0.2,22,58.08333333333333
0.2,25,56.49999999999999
0.2,24,62.125
0.2,23,61.958333333333336
0.2,24,51.125
0.2,27,44.75
0.2,13,78.29166666666667
0.2,25,56.08333333333333
0.2,16,72.375
0.2,20,67.375
0.2,33,40.208333333333336
0.2,19,67.66666666666666
0.2,21,62.33333333333333
0.2,30,50.875
0.2,33,37.625
0.2,27,54.041666666666664
0.2,31,46.75
0.2,22,60.291666666666664
0.2,30,48.333333333333336
0.2,31,40.583333333333336
0.2,21,58.916666666666664
0.2,25,57.208333333333336
0.2,21,65.95833333333333
0.2,11,83.58333333333333
0.2,27,50.83333333333333
0.2,22,60.16666666666667
0.2,32,39.5
0.2,31,44.0
0.2,22,64.91666666666667
0.2,27,48.125
0.2,19,66.66666666666666
0.2,15,71.625
0.2,15,69.875
0.2,24,54.541666666666664
0.2,18,66.79166666666667
0.2,27,52.5
0.2,22,57.49999999999999
0.2,27,48.66666666666667
0.2,32,48.75
0.2,30,46.875
0.2,24,61.291666666666664
0.2,32,45.208333333333336
0.2,28,45.708333333333336
0.2,21,61.541666666666664
0.2,26,52.416666666666664
0.2,21,62.0
0.2,26,48.833333333333336
0.2,23,60.958333333333336
0.2,20,60.04166666666667
0.2,22,63.541666666666664
0.2,41,38.29166666666667
0.2,19,71.16666666666667
0.2,22,60.75000000000001
0.2,25,52.0
0.2,24,60.875
0.2,19,69.25
0.2,18,65.75
0.2,15,74.08333333333333
0.2,29,49.416666666666664
0.2,28,44.708333333333336
0.2,23,51.83333333333333
0.2,22,61.083333333333336
0.2,18,67.29166666666667
0.2,21,61.83333333333333
0.2,26,59.458333333333336
0.2,29,45.25
0.2,30,42.041666666666664
0.2,28,49.70833333333333
0.2,28,49.125
0.2,29,48.75
0.2,23,59.66666666666667
0.2,28,46.625
0.2,25,54.25
0.2,25,55.45833333333333
0.2,35,41.16666666666667
0.2,24,61.83333333333333
0.2,17,67.54166666666667
0.2,28,55.708333333333336
0.2,26,49.166666666666664
0.2,21,62.875
0.2,16,76.58333333333334
0.2,33,42.25
0.2,17,68.41666666666667
0.2,16,75.79166666666667
0.2,19,61.625
0.2,32,44.875
0.2,30,51.083333333333336
0.2,18,68.625
0.2,22,57.91666666666667
0.2,33,40.208333333333336
0.2,25,58.04166666666667
0.2,15,74.79166666666667
0.2,24,55.91666666666667
0.2,27,49.291666666666664
0.2,23,61.375
0.2,25,56.41666666666667
0.2,31,46.416666666666664
0.2,19,62.16666666666667
0.2,25,55.25
0.2,36,41.208333333333336
0.2,25,58.875
0.2,32,47.208333333333336
0.2,20,61.375
0.2,23,59.25
0.2,27,57.58333333333333
0.2,21,61.083333333333336
0.2,26,54.166666666666664
0.2,18,66.41666666666667
0.2,32,42.875
0.2,22,56.625
0.2,30,43.625
0.2,24,61.583333333333336
0.2,22,63.29166666666667
0.2,26,55.58333333333333
0.2,22,60.5
0.2,26,55.95833333333333
0.2,29,51.208333333333336
0.2,24,54.625
0.2,24,62.66666666666667
0.2,19,63.24999999999999
0.2,21,62.0
0.2,24,52.0
0.2,21,65.58333333333334
